Zeitstempel	kWh
27.02.2020 17:15	2072576.614
27.02.2020 17:30	2070892.26
27.02.2020 17:45	2086680.198
27.02.2020 18:00	2116757.618
27.02.2020 18:15	2111377.898
27.02.2020 18:30	2148311.99
27.02.2020 18:45	2144122.231
27.02.2020 19:00	2127586.786
27.02.2020 19:15	2114366.13
27.02.2020 19:30	2086111.017
27.02.2020 19:45	2058608.685
27.02.2020 20:00	2028680.684
27.02.2020 20:15	2011088.395
27.02.2020 20:30	1986097.647
27.02.2020 20:45	1936568.41
27.02.2020 21:00	1909351.847
27.02.2020 21:15	1896570.465
27.02.2020 21:30	1856213.754
27.02.2020 21:45	1831784.027
27.02.2020 22:00	1806876.819
27.02.2020 22:15	1826912.161
27.02.2020 22:30	1805477.308
27.02.2020 22:45	1808660.817
27.02.2020 23:00	1763668.604
27.02.2020 23:15	1769171.814
27.02.2020 23:30	1741715.226
27.02.2020 23:45	1707548.714
28.02.2020 00:00	1673971.582
28.02.2020 00:15	1697347.603
28.02.2020 00:30	1688120.112
28.02.2020 00:45	1660643.92
28.02.2020 01:00	1641307.914
28.02.2020 01:15	1671708.599
28.02.2020 01:30	1647119.807
28.02.2020 01:45	1634828.273
28.02.2020 02:00	1624104.169
28.02.2020 02:15	1649368.448
28.02.2020 02:30	1638391.902
28.02.2020 02:45	1621750.157
28.02.2020 03:00	1612375.688
28.02.2020 03:15	1641656.62
28.02.2020 03:30	1614239.023
28.02.2020 03:45	1597954.827
28.02.2020 04:00	1595817.609
28.02.2020 04:15	1603872.74
28.02.2020 04:30	1583743.589
28.02.2020 04:45	1576033.539
28.02.2020 05:00	1582340.646
28.02.2020 05:15	1633634.146
28.02.2020 05:30	1664763.115
28.02.2020 05:45	1709691.07
28.02.2020 06:00	1744203.276
28.02.2020 06:15	1813529.675
28.02.2020 06:30	1864293.019
28.02.2020 06:45	1912454.925
28.02.2020 07:00	1978052.7
28.02.2020 07:15	1991300.308
28.02.2020 07:30	2036587.118
28.02.2020 07:45	2066116.284
28.02.2020 08:00	2085233.653
28.02.2020 08:15	2123983.6
28.02.2020 08:30	2127027.173
28.02.2020 08:45	2123206.177
28.02.2020 09:00	2115882.313
28.02.2020 09:15	2108661.525
28.02.2020 09:30	2100876.04
28.02.2020 09:45	2104602.415
28.02.2020 10:00	2112705.468
28.02.2020 10:15	2097473.695
28.02.2020 10:30	2092421.27
28.02.2020 10:45	2087098.468
28.02.2020 11:00	2073882.068
28.02.2020 11:15	2047445.36
28.02.2020 11:30	2041703.504
28.02.2020 11:45	2076877.182
28.02.2020 12:00	2058058.212
28.02.2020 12:15	2007094.081
28.02.2020 12:30	1986082.716
28.02.2020 12:45	1957285.623
28.02.2020 13:00	1930295.412
28.02.2020 13:15	1941366.244
28.02.2020 13:30	1946075.059
28.02.2020 13:45	1933712.718
28.02.2020 14:00	1918804.236
28.02.2020 14:15	1900264.102
28.02.2020 14:30	1881852.045
28.02.2020 14:45	1878379.256
28.02.2020 15:00	1862712.737
28.02.2020 15:15	1865453.653
28.02.2020 15:30	1855906.008
28.02.2020 15:45	1843269.315
28.02.2020 16:00	1843341.048
28.02.2020 16:15	1842769.397
28.02.2020 16:30	1845900.019
28.02.2020 16:45	1848100.614
28.02.2020 17:00	1849325.647
28.02.2020 17:15	1863356.721
28.02.2020 17:30	1879200.756
28.02.2020 17:45	1900030.729
28.02.2020 18:00	1939705.032
28.02.2020 18:15	1972302.221
28.02.2020 18:30	2003452.86
28.02.2020 18:45	2027399.671
28.02.2020 19:00	2021667.308
28.02.2020 19:15	2003597.097
28.02.2020 19:30	1987675.763
28.02.2020 19:45	1956175.249
28.02.2020 20:00	1918248.042
28.02.2020 20:15	1901696.373
28.02.2020 20:30	1880811.914
28.02.2020 20:45	1834609.389
28.02.2020 21:00	1802158.193
28.02.2020 21:15	1786866.641
28.02.2020 21:30	1757107.186
28.02.2020 21:45	1714694.933
28.02.2020 22:00	1694690.551
28.02.2020 22:15	1722757.069
28.02.2020 22:30	1714731.603
28.02.2020 22:45	1702585.281
28.02.2020 23:00	1680267.305
28.02.2020 23:15	1678101.63
28.02.2020 23:30	1652607.15
28.02.2020 23:45	1628499.546
29.02.2020 00:00	1599719.936
29.02.2020 00:15	1623169.587
29.02.2020 00:30	1593420.203
29.02.2020 00:45	1572047.682
29.02.2020 01:00	1544221.481
29.02.2020 01:15	1563177.379
29.02.2020 01:30	1536608.776
29.02.2020 01:45	1538521.146
29.02.2020 02:00	1511365.904
29.02.2020 02:15	1538913.084
29.02.2020 02:30	1503176.079
29.02.2020 02:45	1500394.446
29.02.2020 03:00	1479418.75
29.02.2020 03:15	1501216.475
29.02.2020 03:30	1488220.758
29.02.2020 03:45	1471677.97
29.02.2020 04:00	1447266.055
29.02.2020 04:15	1451665.555
29.02.2020 04:30	1436700.635
29.02.2020 04:45	1419888.187
29.02.2020 05:00	1406518.034
29.02.2020 05:15	1425721.852
29.02.2020 05:30	1435615.598
29.02.2020 05:45	1435505.618
29.02.2020 06:00	1449866.527
29.02.2020 06:15	1450594.158
29.02.2020 06:30	1468086.758
29.02.2020 06:45	1473309.165
29.02.2020 07:00	1500491.125
29.02.2020 07:15	1481792.217
29.02.2020 07:30	1475335.092
29.02.2020 07:45	1494861.892
29.02.2020 08:00	1515831.265
29.02.2020 08:15	1546916.901
29.02.2020 08:30	1572520.066
29.02.2020 08:45	1582508.219
29.02.2020 09:00	1603681.704
29.02.2020 09:15	1618680.64
29.02.2020 09:30	1635171.335
29.02.2020 09:45	1646117.362
29.02.2020 10:00	1643609.198
29.02.2020 10:15	1659216.782
29.02.2020 10:30	1660576.242
29.02.2020 10:45	1644270.004
29.02.2020 11:00	1652868.688
29.02.2020 11:15	1649547.661
29.02.2020 11:30	1646923.845
29.02.2020 11:45	1660170.837
29.02.2020 12:00	1659082.211
29.02.2020 12:15	1677027.596
29.02.2020 12:30	1666133.617
29.02.2020 12:45	1650852.747
29.02.2020 13:00	1653184.898
29.02.2020 13:15	1653596.904
29.02.2020 13:30	1643969.108
29.02.2020 13:45	1651988.155
29.02.2020 14:00	1623959.166
29.02.2020 14:15	1622238.833
29.02.2020 14:30	1598594.325
29.02.2020 14:45	1595391.807
29.02.2020 15:00	1575490.957
29.02.2020 15:15	1584344.164
29.02.2020 15:30	1581702.309
29.02.2020 15:45	1584959.158
29.02.2020 16:00	1569197.677
29.02.2020 16:15	1574533.789
29.02.2020 16:30	1599031.31
29.02.2020 16:45	1608173.453
29.02.2020 17:00	1629243.203
29.02.2020 17:15	1654708.543
29.02.2020 17:30	1679827.828
29.02.2020 17:45	1712293.103
29.02.2020 18:00	1757235.24
29.02.2020 18:15	1795347.531
29.02.2020 18:30	1813785.031
29.02.2020 18:45	1816258.728
29.02.2020 19:00	1803259.057
29.02.2020 19:15	1795667.2
29.02.2020 19:30	1779182.912
29.02.2020 19:45	1755481.713
29.02.2020 20:00	1718066.607
29.02.2020 20:15	1715123.026
29.02.2020 20:30	1691058.619
29.02.2020 20:45	1644145.689
29.02.2020 21:00	1618377.812
29.02.2020 21:15	1622334.221
29.02.2020 21:30	1600149.881
29.02.2020 21:45	1577516.121
29.02.2020 22:00	1560939.158
29.02.2020 22:15	1577772.418
29.02.2020 22:30	1576440.547
29.02.2020 22:45	1574088.653
29.02.2020 23:00	1550641.919
29.02.2020 23:15	1554037.786
29.02.2020 23:30	1518114.252
29.02.2020 23:45	1510760.807
01.03.2020 00:00	1484462.477
01.03.2020 00:15	1496527.058
01.03.2020 00:30	1489044.276
01.03.2020 00:45	1455770.117
01.03.2020 01:00	1420978.232
01.03.2020 01:15	1449723.58
01.03.2020 01:30	1425741.398
01.03.2020 01:45	1407825.292
01.03.2020 02:00	1382786.652
01.03.2020 02:15	1419069.138
01.03.2020 02:30	1409221.202
01.03.2020 02:45	1384911.579
01.03.2020 03:00	1369149.695
01.03.2020 03:15	1407748.883
01.03.2020 03:30	1394825.885
01.03.2020 03:45	1385654.791
01.03.2020 04:00	1377334.864
01.03.2020 04:15	1388036.573
01.03.2020 04:30	1380478.617
01.03.2020 04:45	1362744.483
01.03.2020 05:00	1357178.769
01.03.2020 05:15	1363910.652
01.03.2020 05:30	1362599.449
01.03.2020 05:45	1356397.127
01.03.2020 06:00	1366270.243
01.03.2020 06:15	1354227.02
01.03.2020 06:30	1341162.33
01.03.2020 06:45	1357703.095
01.03.2020 07:00	1354605.669
01.03.2020 07:15	1310349.359
01.03.2020 07:30	1309678.655
01.03.2020 07:45	1323409.985
01.03.2020 08:00	1350745.036
01.03.2020 08:15	1382571.664
01.03.2020 08:30	1396298.914
01.03.2020 08:45	1413794.411
01.03.2020 09:00	1412424.522
01.03.2020 09:15	1456976.157
01.03.2020 09:30	1463769.48
01.03.2020 09:45	1454722.665
01.03.2020 10:00	1470855.685
01.03.2020 10:15	1472219.566
01.03.2020 10:30	1463871.756
01.03.2020 10:45	1473185.245
01.03.2020 11:00	1478640.166
01.03.2020 11:15	1473733.134
01.03.2020 11:30	1476142.577
01.03.2020 11:45	1502592.923
01.03.2020 12:00	1503454.166
01.03.2020 12:15	1515458.514
01.03.2020 12:30	1506870.837
01.03.2020 12:45	1503698.48
01.03.2020 13:00	1479847.974
01.03.2020 13:15	1455717.316
01.03.2020 13:30	1441053.605
01.03.2020 13:45	1421706.922
01.03.2020 14:00	1399911.414
01.03.2020 14:15	1395775.462
01.03.2020 14:30	1385568.089
01.03.2020 14:45	1357093.837
01.03.2020 15:00	1365541.427
01.03.2020 15:15	1357247.929
01.03.2020 15:30	1367388.606
01.03.2020 15:45	1359570.695
01.03.2020 16:00	1381903.751
01.03.2020 16:15	1391967.82
01.03.2020 16:30	1400091.389
01.03.2020 16:45	1430105.247
01.03.2020 17:00	1457862.641
01.03.2020 17:15	1492414.629
01.03.2020 17:30	1526925.977
01.03.2020 17:45	1572095.264
01.03.2020 18:00	1627778.875
01.03.2020 18:15	1665283.684
01.03.2020 18:30	1708547.152
01.03.2020 18:45	1744242.301
01.03.2020 19:00	1750818.601
01.03.2020 19:15	1741133.189
01.03.2020 19:30	1739272.695
01.03.2020 19:45	1714446.7
01.03.2020 20:00	1690612.404
01.03.2020 20:15	1687256.795
01.03.2020 20:30	1662938.806
01.03.2020 20:45	1620267.994
01.03.2020 21:00	1610741.444
01.03.2020 21:15	1601357.193
01.03.2020 21:30	1565305.765
01.03.2020 21:45	1552475.763
01.03.2020 22:00	1526042.324
01.03.2020 22:15	1548101.835
01.03.2020 22:30	1544734.225
01.03.2020 22:45	1533955.096
01.03.2020 23:00	1499807.979
01.03.2020 23:15	1490794.447
01.03.2020 23:30	1469548.708
01.03.2020 23:45	1445632.967
02.03.2020 00:00	1417293.424
02.03.2020 00:15	1429659.96
02.03.2020 00:30	1434340.097
02.03.2020 00:45	1422573.525
02.03.2020 01:00	1397586.486
02.03.2020 01:15	1434567.866
02.03.2020 01:30	1418077.572
02.03.2020 01:45	1395146.82
02.03.2020 02:00	1392977.936
02.03.2020 02:15	1427114.038
02.03.2020 02:30	1419144.632
02.03.2020 02:45	1429191.075
02.03.2020 03:00	1415791.905
02.03.2020 03:15	1447052.739
02.03.2020 03:30	1451491.979
02.03.2020 03:45	1441758.474
02.03.2020 04:00	1440303.71
02.03.2020 04:15	1445217.268
02.03.2020 04:30	1445945.583
02.03.2020 04:45	1454448.475
02.03.2020 05:00	1459630.928
02.03.2020 05:15	1518371.731
02.03.2020 05:30	1531743.405
02.03.2020 05:45	1581417.373
02.03.2020 06:00	1629283.549
02.03.2020 06:15	1674710.86
02.03.2020 06:30	1728486.465
02.03.2020 06:45	1792612.055
02.03.2020 07:00	1849536.725
02.03.2020 07:15	1863851.847
02.03.2020 07:30	1906113.626
02.03.2020 07:45	1955156.648
02.03.2020 08:00	1985644.428
02.03.2020 08:15	2013895.132
02.03.2020 08:30	2027570.324
02.03.2020 08:45	2039897.599
02.03.2020 09:00	2055818.388
02.03.2020 09:15	2038574.475
02.03.2020 09:30	2059583.423
02.03.2020 09:45	2072202.371
02.03.2020 10:00	2074979.577
02.03.2020 10:15	2078745.046
02.03.2020 10:30	2089053.286
02.03.2020 10:45	2085338.48
02.03.2020 11:00	2091132.605
02.03.2020 11:15	2069654.07
02.03.2020 11:30	2109984.234
02.03.2020 11:45	2150125.533
02.03.2020 12:00	2155938.696
02.03.2020 12:15	2112379.919
02.03.2020 12:30	2073103.684
02.03.2020 12:45	2050201.634
02.03.2020 13:00	2056754.916
02.03.2020 13:15	2082020.388
02.03.2020 13:30	2106570.521
02.03.2020 13:45	2098457.319
02.03.2020 14:00	2080248.066
02.03.2020 14:15	2079336.037
02.03.2020 14:30	2075823.639
02.03.2020 14:45	2057093.203
02.03.2020 15:00	2040624.361
02.03.2020 15:15	2042174.649
02.03.2020 15:30	2034623.085
02.03.2020 15:45	2036430.604
02.03.2020 16:00	2023356.78
02.03.2020 16:15	2037897.899
02.03.2020 16:30	2032063.135
02.03.2020 16:45	2034060.367
02.03.2020 17:00	2014550.998
02.03.2020 17:15	2019318.131
02.03.2020 17:30	2019799.029
02.03.2020 17:45	2022145.576
02.03.2020 18:00	2054708.997
02.03.2020 18:15	2066481.686
02.03.2020 18:30	2097492.426
02.03.2020 18:45	2079995.383
02.03.2020 19:00	2079506.918
02.03.2020 19:15	2060191.46
02.03.2020 19:30	2031109.554
02.03.2020 19:45	1985529.942
02.03.2020 20:00	1956226.346
02.03.2020 20:15	1938477.742
02.03.2020 20:30	1918346.403
02.03.2020 20:45	1873382.655
02.03.2020 21:00	1851183.782
02.03.2020 21:15	1827642.312
02.03.2020 21:30	1800718.715
02.03.2020 21:45	1765277.857
02.03.2020 22:00	1732039.627
02.03.2020 22:15	1750415.719
02.03.2020 22:30	1732838.052
02.03.2020 22:45	1728154.71
02.03.2020 23:00	1682274.639
02.03.2020 23:15	1677545.454
02.03.2020 23:30	1655321.39
02.03.2020 23:45	1625748.309
03.03.2020 00:00	1601001.119
03.03.2020 00:15	1632175.729
03.03.2020 00:30	1614309.488
03.03.2020 00:45	1605366.901
03.03.2020 01:00	1583008.571
03.03.2020 01:15	1602313.308
03.03.2020 01:30	1589557.136
03.03.2020 01:45	1577756.389
03.03.2020 02:00	1555688.682
03.03.2020 02:15	1589660.143
03.03.2020 02:30	1569949.719
03.03.2020 02:45	1571948.311
03.03.2020 03:00	1551511.803
03.03.2020 03:15	1580103.463
03.03.2020 03:30	1563762.818
03.03.2020 03:45	1548095.705
03.03.2020 04:00	1536386.238
03.03.2020 04:15	1553934.458
03.03.2020 04:30	1534393.22
03.03.2020 04:45	1538027.103
03.03.2020 05:00	1541992.399
03.03.2020 05:15	1589766.475
03.03.2020 05:30	1620035.271
03.03.2020 05:45	1670890.523
03.03.2020 06:00	1720493.308
03.03.2020 06:15	1770858.91
03.03.2020 06:30	1829894.577
03.03.2020 06:45	1900637.983
03.03.2020 07:00	1953378.545
03.03.2020 07:15	1971339.754
03.03.2020 07:30	2017280.622
03.03.2020 07:45	2062206.313
03.03.2020 08:00	2091620.295
03.03.2020 08:15	2108092.565
03.03.2020 08:30	2130296.861
03.03.2020 08:45	2124529.763
03.03.2020 09:00	2119293.473
03.03.2020 09:15	2095295.327
03.03.2020 09:30	2091732.669
03.03.2020 09:45	2107134.938
03.03.2020 10:00	2101982.879
03.03.2020 10:15	2083074.679
03.03.2020 10:30	2090748.029
03.03.2020 10:45	2096485.536
03.03.2020 11:00	2085970.069
03.03.2020 11:15	2076232.672
03.03.2020 11:30	2104141.81
03.03.2020 11:45	2120927.686
03.03.2020 12:00	2108234.827
03.03.2020 12:15	2058777.748
03.03.2020 12:30	2010059.048
03.03.2020 12:45	1983665.01
03.03.2020 13:00	1961154.032
03.03.2020 13:15	1997178.601
03.03.2020 13:30	1991982.788
03.03.2020 13:45	1986473.893
03.03.2020 14:00	1958425.608
03.03.2020 14:15	1962334.187
03.03.2020 14:30	1954434.511
03.03.2020 14:45	1942067.176
03.03.2020 15:00	1933121.896
03.03.2020 15:15	1919081.518
03.03.2020 15:30	1929571.309
03.03.2020 15:45	1918821.617
03.03.2020 16:00	1920127.571
03.03.2020 16:15	1934280.782
03.03.2020 16:30	1931812.165
03.03.2020 16:45	1930610.4
03.03.2020 17:00	1925953.109
03.03.2020 17:15	1915352.625
03.03.2020 17:30	1942361.365
03.03.2020 17:45	1953890.407
03.03.2020 18:00	1986695.311
03.03.2020 18:15	1998787.211
03.03.2020 18:30	2057482.397
03.03.2020 18:45	2085292.076
03.03.2020 19:00	2099741.757
03.03.2020 19:15	2082108.756
03.03.2020 19:30	2069805.434
03.03.2020 19:45	2040047.275
03.03.2020 20:00	1995767.528
03.03.2020 20:15	1976514.678
03.03.2020 20:30	1956973.439
03.03.2020 20:45	1928955.225
03.03.2020 21:00	1893269.079
03.03.2020 21:15	1867626.191
03.03.2020 21:30	1843945.289
03.03.2020 21:45	1814439.05
03.03.2020 22:00	1770874.909
03.03.2020 22:15	1783922.03
03.03.2020 22:30	1793142.801
03.03.2020 22:45	1771281.84
03.03.2020 23:00	1734801.219
03.03.2020 23:15	1743095.131
03.03.2020 23:30	1701585.564
03.03.2020 23:45	1681673.324
04.03.2020 00:00	1646320.497
04.03.2020 00:15	1655381.278
04.03.2020 00:30	1640943.164
04.03.2020 00:45	1605524.65
04.03.2020 01:00	1599665.468
04.03.2020 01:15	1619290.017
04.03.2020 01:30	1585811.102
04.03.2020 01:45	1580469.15
04.03.2020 02:00	1574658.931
04.03.2020 02:15	1599748.42
04.03.2020 02:30	1583743.846
04.03.2020 02:45	1583426.635
04.03.2020 03:00	1566721.838
04.03.2020 03:15	1582918.717
04.03.2020 03:30	1580393.052
04.03.2020 03:45	1567766.089
04.03.2020 04:00	1559804.85
04.03.2020 04:15	1565986.35
04.03.2020 04:30	1557664.37
04.03.2020 04:45	1561106.8
04.03.2020 05:00	1560676.859
04.03.2020 05:15	1604251.658
04.03.2020 05:30	1648893.356
04.03.2020 05:45	1679606.321
04.03.2020 06:00	1713781.103
04.03.2020 06:15	1779874.305
04.03.2020 06:30	1843751.158
04.03.2020 06:45	1906343.546
04.03.2020 07:00	1944148.387
04.03.2020 07:15	1954915.01
04.03.2020 07:30	2010209.24
04.03.2020 07:45	2052136.071
04.03.2020 08:00	2081538.886
04.03.2020 08:15	2095587.878
04.03.2020 08:30	2112315.17
04.03.2020 08:45	2109533.943
04.03.2020 09:00	2096027.162
04.03.2020 09:15	2083214.14
04.03.2020 09:30	2065627.818
04.03.2020 09:45	2080709.163
04.03.2020 10:00	2066968.351
04.03.2020 10:15	2073023.847
04.03.2020 10:30	2060305.331
04.03.2020 10:45	2050762.717
04.03.2020 11:00	2054191.437
04.03.2020 11:15	2030908.814
04.03.2020 11:30	2039319.558
04.03.2020 11:45	2071208.601
04.03.2020 12:00	2069359.315
04.03.2020 12:15	2020496.079
04.03.2020 12:30	1961519.033
04.03.2020 12:45	1948549.079
04.03.2020 13:00	1929118.472
04.03.2020 13:15	1948695.63
04.03.2020 13:30	1946962.362
04.03.2020 13:45	1957284.025
04.03.2020 14:00	1939928.694
04.03.2020 14:15	1919616.358
04.03.2020 14:30	1914274.378
04.03.2020 14:45	1899632.884
04.03.2020 15:00	1889855.542
04.03.2020 15:15	1894352.817
04.03.2020 15:30	1889317.785
04.03.2020 15:45	1881461.376
04.03.2020 16:00	1877943.547
04.03.2020 16:15	1887263.166
04.03.2020 16:30	1890984.66
04.03.2020 16:45	1884741.457
04.03.2020 17:00	1878600.195
04.03.2020 17:15	1889477.803
04.03.2020 17:30	1895755.467
04.03.2020 17:45	1905684.675
04.03.2020 18:00	1941008.137
04.03.2020 18:15	1972779.603
04.03.2020 18:30	2024921.445
04.03.2020 18:45	2056241.469
04.03.2020 19:00	2065023.031
04.03.2020 19:15	2058597.801
04.03.2020 19:30	2033843.794
04.03.2020 19:45	1997639.212
04.03.2020 20:00	1961923.275
04.03.2020 20:15	1951336.967
04.03.2020 20:30	1922777.037
04.03.2020 20:45	1885666.911
04.03.2020 21:00	1857917.335
04.03.2020 21:15	1841028.604
04.03.2020 21:30	1802743.564
04.03.2020 21:45	1780673.855
04.03.2020 22:00	1742233.758
04.03.2020 22:15	1749271.783
04.03.2020 22:30	1745075.306
04.03.2020 22:45	1730190.532
04.03.2020 23:00	1686341.316
04.03.2020 23:15	1685638.961
04.03.2020 23:30	1653029.576
04.03.2020 23:45	1621528.814
05.03.2020 00:00	1579447.932
05.03.2020 00:15	1599921.666
05.03.2020 00:30	1583208.797
05.03.2020 00:45	1559328.761
05.03.2020 01:00	1518930.74
05.03.2020 01:15	1547913.76
05.03.2020 01:30	1528458.129
05.03.2020 01:45	1511043.98
05.03.2020 02:00	1497592.548
05.03.2020 02:15	1524892.776
05.03.2020 02:30	1500991.261
05.03.2020 02:45	1501545.681
05.03.2020 03:00	1487223.556
05.03.2020 03:15	1511809.876
05.03.2020 03:30	1503832.557
05.03.2020 03:45	1486508.366
05.03.2020 04:00	1476412.103
05.03.2020 04:15	1482207.071
05.03.2020 04:30	1470418.001
05.03.2020 04:45	1474383.055
05.03.2020 05:00	1489277.952
05.03.2020 05:15	1542820.505
05.03.2020 05:30	1562156.491
05.03.2020 05:45	1614883.31
05.03.2020 06:00	1660226.412
05.03.2020 06:15	1714229.885
05.03.2020 06:30	1770119.32
05.03.2020 06:45	1843217.163
05.03.2020 07:00	1880104.297
05.03.2020 07:15	1902293.678
05.03.2020 07:30	1947979.52
05.03.2020 07:45	1993913.696
05.03.2020 08:00	2029052.13
05.03.2020 08:15	2064803.905
05.03.2020 08:30	2093177.616
05.03.2020 08:45	2110859.965
05.03.2020 09:00	2113185.913
05.03.2020 09:15	2108799.845
05.03.2020 09:30	2126028.294
05.03.2020 09:45	2145494.912
05.03.2020 10:00	2161143.377
05.03.2020 10:15	2176789.008
05.03.2020 10:30	2189826.492
05.03.2020 10:45	2194215.88
05.03.2020 11:00	2198840.017
05.03.2020 11:15	2185398.525
05.03.2020 11:30	2235654.724
05.03.2020 11:45	2264812.349
05.03.2020 12:00	2269370.587
05.03.2020 12:15	2225843.884
05.03.2020 12:30	2179542.143
05.03.2020 12:45	2160953.987
05.03.2020 13:00	2156618.892
05.03.2020 13:15	2183723.343
05.03.2020 13:30	2181757.437
05.03.2020 13:45	2196378.003
05.03.2020 14:00	2165657.922
05.03.2020 14:15	2156595.469
05.03.2020 14:30	2145883.839
05.03.2020 14:45	2127131.189
05.03.2020 15:00	2119612.407
05.03.2020 15:15	2105812.359
05.03.2020 15:30	2098524.171
05.03.2020 15:45	2098596.441
05.03.2020 16:00	2089119.249
05.03.2020 16:15	2094163.818
05.03.2020 16:30	2089582.59
05.03.2020 16:45	2082846.556
05.03.2020 17:00	2071118.66
05.03.2020 17:15	2074969.963
05.03.2020 17:30	2067055.543
05.03.2020 17:45	2070921.132
05.03.2020 18:00	2099553.872
05.03.2020 18:15	2098346.172
05.03.2020 18:30	2121270.521
05.03.2020 18:45	2124684.44
05.03.2020 19:00	2121856.286
05.03.2020 19:15	2110665.525
05.03.2020 19:30	2070736.754
05.03.2020 19:45	2047795.305
05.03.2020 20:00	2018699.678
05.03.2020 20:15	1984299.174
05.03.2020 20:30	1963021.148
05.03.2020 20:45	1935134.266
05.03.2020 21:00	1888485.4
05.03.2020 21:15	1855746.698
05.03.2020 21:30	1830360.859
05.03.2020 21:45	1806614.615
05.03.2020 22:00	1762842.596
05.03.2020 22:15	1776479.971
05.03.2020 22:30	1772667.536
05.03.2020 22:45	1760730.388
05.03.2020 23:00	1701448.274
05.03.2020 23:15	1720855.487
05.03.2020 23:30	1670825.402
05.03.2020 23:45	1644727.663
06.03.2020 00:00	1609832.666
06.03.2020 00:15	1619382.27
06.03.2020 00:30	1593368.639
06.03.2020 00:45	1577526.893
06.03.2020 01:00	1535206.43
06.03.2020 01:15	1555943.781
06.03.2020 01:30	1544299.054
06.03.2020 01:45	1539819.706
06.03.2020 02:00	1525239.458
06.03.2020 02:15	1547783.454
06.03.2020 02:30	1539677.718
06.03.2020 02:45	1534252.067
06.03.2020 03:00	1507539.807
06.03.2020 03:15	1546092.103
06.03.2020 03:30	1534899.117
06.03.2020 03:45	1500164.637
06.03.2020 04:00	1505401.497
06.03.2020 04:15	1516509.036
06.03.2020 04:30	1506293.93
06.03.2020 04:45	1497280.742
06.03.2020 05:00	1497458.512
06.03.2020 05:15	1562218.766
06.03.2020 05:30	1596426.768
06.03.2020 05:45	1632519.345
06.03.2020 06:00	1686915.982
06.03.2020 06:15	1744042.78
06.03.2020 06:30	1809675.415
06.03.2020 06:45	1867369.874
06.03.2020 07:00	1913683.866
06.03.2020 07:15	1943282.87
06.03.2020 07:30	1976853.682
06.03.2020 07:45	2024878.042
06.03.2020 08:00	2062389.737
06.03.2020 08:15	2093586.281
06.03.2020 08:30	2106995.862
06.03.2020 08:45	2111601.033
06.03.2020 09:00	2109621.05
06.03.2020 09:15	2102215.533
06.03.2020 09:30	2105725.372
06.03.2020 09:45	2116400.987
06.03.2020 10:00	2139661.789
06.03.2020 10:15	2137213.553
06.03.2020 10:30	2142547.65
06.03.2020 10:45	2136650.597
06.03.2020 11:00	2149633.272
06.03.2020 11:15	2118043.012
06.03.2020 11:30	2135161.938
06.03.2020 11:45	2157877.395
06.03.2020 12:00	2154235.618
06.03.2020 12:15	2113074.298
06.03.2020 12:30	2067929.496
06.03.2020 12:45	2043895.264
06.03.2020 13:00	2034805.058
06.03.2020 13:15	2043771.951
06.03.2020 13:30	2055497.475
06.03.2020 13:45	2051498.833
06.03.2020 14:00	2036460.94
06.03.2020 14:15	2015014.129
06.03.2020 14:30	2005022.592
06.03.2020 14:45	1996595.09
06.03.2020 15:00	1973936.711
06.03.2020 15:15	1963986.186
06.03.2020 15:30	1965389.373
06.03.2020 15:45	1953964.152
06.03.2020 16:00	1946510.039
06.03.2020 16:15	1944332.546
06.03.2020 16:30	1947634.038
06.03.2020 16:45	1927097.579
06.03.2020 17:00	1941050.769
06.03.2020 17:15	1922535.519
06.03.2020 17:30	1953103.43
06.03.2020 17:45	1966614.693
06.03.2020 18:00	1985349.663
06.03.2020 18:15	2015317.541
06.03.2020 18:30	2042402.238
06.03.2020 18:45	2057263.217
06.03.2020 19:00	2070280.391
06.03.2020 19:15	2058265.633
06.03.2020 19:30	2036093.54
06.03.2020 19:45	2007662.663
06.03.2020 20:00	1971914.826
06.03.2020 20:15	1954942.985
06.03.2020 20:30	1914642.472
06.03.2020 20:45	1875537.744
06.03.2020 21:00	1852552.706
06.03.2020 21:15	1830838.484
06.03.2020 21:30	1793395.697
06.03.2020 21:45	1758759.087
06.03.2020 22:00	1715063.59
06.03.2020 22:15	1747520.507
06.03.2020 22:30	1746630.253
06.03.2020 22:45	1741570.873
06.03.2020 23:00	1710933.74
06.03.2020 23:15	1707038.329
06.03.2020 23:30	1669594.586
06.03.2020 23:45	1655635.282
07.03.2020 00:00	1636930.43
07.03.2020 00:15	1658235.567
07.03.2020 00:30	1631215.418
07.03.2020 00:45	1607156.091
07.03.2020 01:00	1569938.259
07.03.2020 01:15	1599430.968
07.03.2020 01:30	1589618.426
07.03.2020 01:45	1581053.344
07.03.2020 02:00	1559013.917
07.03.2020 02:15	1584308.286
07.03.2020 02:30	1560651.914
07.03.2020 02:45	1548302.764
07.03.2020 03:00	1543115.332
07.03.2020 03:15	1556250.011
07.03.2020 03:30	1538251.335
07.03.2020 03:45	1528725.594
07.03.2020 04:00	1497542.515
07.03.2020 04:15	1505286.976
07.03.2020 04:30	1477263.224
07.03.2020 04:45	1476862.513
07.03.2020 05:00	1468793.567
07.03.2020 05:15	1482721.971
07.03.2020 05:30	1489649.446
07.03.2020 05:45	1500247.292
07.03.2020 06:00	1514130.62
07.03.2020 06:15	1515016.051
07.03.2020 06:30	1533302.313
